Gene ID	Locus Type	Locus Tag	Gene Product Name	Start Coord	End Coord	Strand	
3300049256 assembled Ga0508132_00001_559640_560938	CDS	null	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase	559640	560938	+	
3300049256 assembled Ga0508132_00001_560996_561994	CDS	null	hypothetical protein	560996	561994	+	
3300049256 assembled Ga0508132_00001_562032_563057	CDS	null	hypothetical protein	562032	563057	+	
3300049256 assembled Ga0508132_00001_563078_563914	CDS	null	hypothetical protein	563078	563914	+	
3300049256 assembled Ga0508132_00001_563947_564723	CDS	null	teichuronic acid biosynthesis glycosyltransferase TuaG	563947	564723	+	
3300049256 assembled Ga0508132_00001_564855_565553	CDS	null	teichuronic acid biosynthesis glycosyltransferase TuaG	564855	565553	+	
3300049256 assembled Ga0508132_00001_565627_566712	CDS	null	GDPmannose 4,6-dehydratase	565627	566712	+	
3300049256 assembled Ga0508132_00001_566731_567672	CDS	null	GDP-L-fucose synthase	566731	567672	+	
3300049256 assembled Ga0508132_00001_568551_570332	CDS	null	diguanylate cyclase (GGDEF)-like protein/PAS domain S-box-containing protein	568551	570332	+	
3300049256 assembled Ga0508132_00001_57031_58323	CDS	null	TolC family type I secretion outer membrane protein	57031	58323	+	
3300049256 assembled Ga0508132_00001_570476_571093	CDS	null	hypothetical protein	570476	571093	+	
3300049256 assembled Ga0508132_00001_571260_572354	CDS	null	hypothetical protein	571260	572354	+	
3300049256 assembled Ga0508132_00001_572359_572544	CDS	null	hypothetical protein	572359	572544	+	
3300049256 assembled Ga0508132_00001_572791_573369	CDS	null	undecaprenyl-diphosphatase	572791	573369	+	
3300049256 assembled Ga0508132_00001_573615_574205	CDS	null	hypothetical protein	573615	574205	+	
3300049256 assembled Ga0508132_00001_574247_574450	CDS	null	hypothetical protein	574247	574450	-	
3300049256 assembled Ga0508132_00001_574467_575231	CDS	null	opacity protein-like surface antigen	574467	575231	-	
3300049256 assembled Ga0508132_00001_575263_575508	CDS	null	hypothetical protein	575263	575508	+	
3300049256 assembled Ga0508132_00001_575616_577097	CDS	null	signal transduction histidine kinase	575616	577097	+	
3300049256 assembled Ga0508132_00001_577387_577551	CDS	null	hypothetical protein	577387	577551	+	
3300049256 assembled Ga0508132_00001_577644_577874	CDS	null	hypothetical protein	577644	577874	+	
3300049256 assembled Ga0508132_00001_577989_578144	CDS	null	hypothetical protein	577989	578144	+	
3300049256 assembled Ga0508132_00001_578181_578366	CDS	null	hypothetical protein	578181	578366	+	
3300049256 assembled Ga0508132_00001_578792_579148	CDS	null	hypothetical protein	578792	579148	+	
3300049256 assembled Ga0508132_00001_579222_579776	CDS	null	LemA protein	579222	579776	+	
3300049256 assembled Ga0508132_00001_579800_580564	CDS	null	uncharacterized protein	579800	580564	+	
3300049256 assembled Ga0508132_00001_580681_581715	CDS	null	biotin synthase	580681	581715	+	
3300049256 assembled Ga0508132_00001_581765_584176	CDS	null	formate dehydrogenase major subunit	581765	584176	-	
3300049256 assembled Ga0508132_00001_584189_584722	CDS	null	formate dehydrogenase major subunit	584189	584722	-	
3300049256 assembled Ga0508132_00001_584817_586112	CDS	null	peptidoglycan/xylan/chitin deacetylase (PgdA/CDA1 family)	584817	586112	+	
3300049256 assembled Ga0508132_00001_58509_62786	CDS	null	translocation and assembly module TamB	58509	62786	+	
3300049256 assembled Ga0508132_00001_586205_587503	CDS	null	nickel-dependent lactate racemase	586205	587503	+	
3300049256 assembled Ga0508132_00001_587577_587653	tRNA	null	tRNA_Arg_ACG	587577	587653	+	
3300049256 assembled Ga0508132_00001_587797_587872	tRNA	null	tRNA_His_GTG	587797	587872	+	
3300049256 assembled Ga0508132_00001_587890_587965	tRNA	null	tRNA_Gln_TTG	587890	587965	+	
3300049256 assembled Ga0508132_00001_587971_588046	tRNA	null	tRNA_Lys_TTT	587971	588046	+	
3300049256 assembled Ga0508132_00001_588063_588146	tRNA	null	tRNA_Leu_TAG	588063	588146	+	
3300049256 assembled Ga0508132_00001_588325_590307	CDS	null	methyl-accepting chemotaxis protein	588325	590307	+	
3300049256 assembled Ga0508132_00001_590527_591300	CDS	null	DNA-binding IclR family transcriptional regulator	590527	591300	+	
3300049256 assembled Ga0508132_00001_591441_592505	CDS	null	butyrate kinase	591441	592505	+	
3300049256 assembled Ga0508132_00001_592524_593438	CDS	null	phosphate butyryltransferase	592524	593438	+	
3300049256 assembled Ga0508132_00001_593438_593641	CDS	null	2-oxoglutarate ferredoxin oxidoreductase subunit delta	593438	593641	+	
3300049256 assembled Ga0508132_00001_593665_594735	CDS	null	2-oxoglutarate ferredoxin oxidoreductase subunit alpha	593665	594735	+	
3300049256 assembled Ga0508132_00001_594732_595487	CDS	null	2-oxoglutarate ferredoxin oxidoreductase subunit beta	594732	595487	+	
3300049256 assembled Ga0508132_00001_595484_596011	CDS	null	2-oxoglutarate ferredoxin oxidoreductase subunit gamma	595484	596011	+	
3300049256 assembled Ga0508132_00001_596044_598008	CDS	null	amino acid transporter	596044	598008	-	
3300049256 assembled Ga0508132_00001_598152_598490	CDS	null	hypothetical protein	598152	598490	-	
3300049256 assembled Ga0508132_00001_598570_599862	CDS	null	radical SAM protein with 4Fe4S-binding SPASM domain	598570	599862	-	
3300049256 assembled Ga0508132_00001_600049_600123	tRNA	null	tRNA_Gly_GCC	600049	600123	+	
3300049256 assembled Ga0508132_00001_600294_601583	CDS	null	trigger factor	600294	601583	+	
3300049256 assembled Ga0508132_00001_6002_6568	CDS	null	PTH1 family peptidyl-tRNA hydrolase	6002	6568	+	
3300049256 assembled Ga0508132_00001_601648_602253	CDS	null	ATP-dependent Clp protease protease subunit	601648	602253	+	
3300049256 assembled Ga0508132_00001_602266_603528	CDS	null	ATP-dependent Clp protease ATP-binding subunit ClpX	602266	603528	+	
3300049256 assembled Ga0508132_00001_603663_605348	CDS	null	Lon-like ATP-dependent protease	603663	605348	+	
3300049256 assembled Ga0508132_00001_605543_607795	CDS	null	ATP-dependent Lon protease	605543	607795	+	
3300049256 assembled Ga0508132_00001_607792_608436	CDS	null	GTP-binding protein	607792	608436	+	
3300049256 assembled Ga0508132_00001_608464_608916	CDS	null	DNA-binding Lrp family transcriptional regulator	608464	608916	+	
3300049256 assembled Ga0508132_00001_608925_609404	CDS	null	DNA-binding Lrp family transcriptional regulator	608925	609404	+	
3300049256 assembled Ga0508132_00001_609655_610728	CDS	null	2-oxoglutarate ferredoxin oxidoreductase subunit alpha	609655	610728	+	
3300049256 assembled Ga0508132_00001_610747_611517	CDS	null	2-oxoglutarate ferredoxin oxidoreductase subunit beta	610747	611517	+	
3300049256 assembled Ga0508132_00001_611521_612285	CDS	null	2-oxoglutarate ferredoxin oxidoreductase subunit gamma	611521	612285	+	
3300049256 assembled Ga0508132_00001_612297_612545	CDS	null	2-oxoglutarate ferredoxin oxidoreductase subunit delta	612297	612545	+	
3300049256 assembled Ga0508132_00001_612591_613559	CDS	null	heptaprenyl diphosphate synthase	612591	613559	+	
3300049256 assembled Ga0508132_00001_613576_614349	CDS	null	GntR family transcriptional repressor for pyruvate dehydrogenase complex	613576	614349	+	
3300049256 assembled Ga0508132_00001_614566_614769	CDS	null	sec-independent protein translocase protein TatA	614566	614769	+	
3300049256 assembled Ga0508132_00001_614801_615544	CDS	null	sec-independent protein translocase protein TatC	614801	615544	+	
3300049256 assembled Ga0508132_00001_615553_617019	CDS	null	4-hydroxy-3-polyprenylbenzoate decarboxylase	615553	617019	+	
3300049256 assembled Ga0508132_00001_616988_617857	CDS	null	4-hydroxybenzoate polyprenyltransferase	616988	617857	+	
3300049256 assembled Ga0508132_00001_617886_619463	CDS	null	formate dehydrogenase alpha subunit	617886	619463	-	
3300049256 assembled Ga0508132_00001_619512_620564	CDS	null	formate dehydrogenase alpha subunit	619512	620564	-	
3300049256 assembled Ga0508132_00001_620996_623632	CDS	null	valyl-tRNA synthetase	620996	623632	+	
3300049256 assembled Ga0508132_00001_623656_624954	CDS	null	dihydrofolate synthase/folylpolyglutamate synthase	623656	624954	+	
3300049256 assembled Ga0508132_00001_625004_626239	CDS	null	putative inorganic carbon (HCO3(-)) transporter	625004	626239	+	
3300049256 assembled Ga0508132_00001_626383_626772	CDS	null	predicted transcriptional regulator	626383	626772	+	
3300049256 assembled Ga0508132_00001_626765_627196	CDS	null	anti-sigma regulatory factor (Ser/Thr protein kinase)	626765	627196	+	
3300049256 assembled Ga0508132_00001_627214_628551	CDS	null	iron only hydrogenase large subunit-like protein	627214	628551	+	
3300049256 assembled Ga0508132_00001_62802_63455	CDS	null	RNA polymerase sporulation-specific sigma factor	62802	63455	+	
3300049256 assembled Ga0508132_00001_628558_628899	CDS	null	predicted transcriptional regulator	628558	628899	+	
3300049256 assembled Ga0508132_00001_628962_629654	CDS	null	PHP family Zn ribbon phosphoesterase	628962	629654	+	
3300049256 assembled Ga0508132_00001_629677_630174	CDS	null	NADH-quinone oxidoreductase E subunit	629677	630174	+	
3300049256 assembled Ga0508132_00001_630180_630743	CDS	null	hypothetical protein	630180	630743	+	
3300049256 assembled Ga0508132_00001_630730_631095	CDS	null	NADP-reducing hydrogenase subunit HndB	630730	631095	+	
3300049256 assembled Ga0508132_00001_631118_632908	CDS	null	NADH-quinone oxidoreductase subunit F/NADP-reducing hydrogenase subunit HndC	631118	632908	+	
3300049256 assembled Ga0508132_00001_632940_634658	CDS	null	NADH-quinone oxidoreductase subunit G/NADP-reducing hydrogenase subunit HndD	632940	634658	+	
3300049256 assembled Ga0508132_00001_634851_635480	CDS	null	redox-sensing transcriptional repressor	634851	635480	+	
3300049256 assembled Ga0508132_00001_635648_637159	CDS	null	succinyl-CoA:acetate CoA-transferase	635648	637159	+	
3300049256 assembled Ga0508132_00001_63599_64147	CDS	null	hypothetical protein	63599	64147	+	
3300049256 assembled Ga0508132_00001_637178_638824	CDS	null	methylmalonyl-CoA mutase N-terminal domain/subunit	637178	638824	+	
3300049256 assembled Ga0508132_00001_638852_639244	CDS	null	methylmalonyl-CoA mutase C-terminal domain/subunit	638852	639244	+	
3300049256 assembled Ga0508132_00001_639278_640228	CDS	null	LAO/AO transport system kinase	639278	640228	+	
3300049256 assembled Ga0508132_00001_640250_640657	CDS	null	methylmalonyl-CoA/ethylmalonyl-CoA epimerase	640250	640657	+	
3300049256 assembled Ga0508132_00001_640686_642215	CDS	null	methylmalonyl-CoA decarboxylase alpha subunit	640686	642215	+	
3300049256 assembled Ga0508132_00001_64174_65928	CDS	null	outer membrane protein insertion porin family	64174	65928	+	
3300049256 assembled Ga0508132_00001_642230_642406	CDS	null	hypothetical protein	642230	642406	+	
3300049256 assembled Ga0508132_00001_642456_643586	CDS	null	oxaloacetate decarboxylase beta subunit	642456	643586	+	
3300049256 assembled Ga0508132_00001_643650_644249	CDS	null	carbonic anhydrase/acetyltransferase-like protein (isoleucine patch superfamily)	643650	644249	+	
3300049256 assembled Ga0508132_00001_644251_644415	CDS	null	hypothetical protein	644251	644415	+	
3300049256 assembled Ga0508132_00001_644415_644702	CDS	null	Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase gamma subunit	644415	644702	+	
3300049256 assembled Ga0508132_00001_644734_645144	CDS	null	glutaconyl-CoA decarboxylase	644734	645144	+	
3300049256 assembled Ga0508132_00001_645228_646682	CDS	null	anion transporter	645228	646682	+	
3300049256 assembled Ga0508132_00001_646794_647039	CDS	null	hypothetical protein	646794	647039	-	
3300049256 assembled Ga0508132_00001_647236_647808	CDS	null	DNA-binding transcriptional MerR regulator	647236	647808	+	
3300049256 assembled Ga0508132_00001_647934_648131	CDS	null	hypothetical protein	647934	648131	+	
3300049256 assembled Ga0508132_00001_648141_648332	CDS	null	hypothetical protein	648141	648332	+	
3300049256 assembled Ga0508132_00001_648377_648736	CDS	null	hypothetical protein	648377	648736	+	
3300049256 assembled Ga0508132_00001_648759_649061	CDS	null	uncharacterized membrane protein	648759	649061	-	
3300049256 assembled Ga0508132_00001_649076_649486	CDS	null	predicted thioesterase	649076	649486	-	
3300049256 assembled Ga0508132_00001_649796_651325	CDS	null	methylmalonyl-CoA decarboxylase alpha subunit	649796	651325	+	
3300049256 assembled Ga0508132_00001_651342_651566	CDS	null	xanthine/CO dehydrogenase XdhC/CoxF family maturation factor	651342	651566	+	
3300049256 assembled Ga0508132_00001_651596_652000	CDS	null	glutaconyl-CoA decarboxylase	651596	652000	+	
3300049256 assembled Ga0508132_00001_652104_653261	CDS	null	oxaloacetate decarboxylase beta subunit	652104	653261	+	
3300049256 assembled Ga0508132_00001_653273_653425	CDS	null	H+/gluconate symporter-like permease	653273	653425	+	
3300049256 assembled Ga0508132_00001_653409_654005	CDS	null	hypothetical protein	653409	654005	+	
3300049256 assembled Ga0508132_00001_654214_654633	CDS	null	sigma-E factor negative regulatory protein RseC	654214	654633	+	
3300049256 assembled Ga0508132_00001_654662_655981	CDS	null	electron transport complex protein RnfC	654662	655981	+	
3300049256 assembled Ga0508132_00001_655993_656988	CDS	null	electron transport complex protein RnfD	655993	656988	+	
3300049256 assembled Ga0508132_00001_6565_7806	CDS	null	pyruvate-formate lyase-activating enzyme	6565	7806	+	
3300049256 assembled Ga0508132_00001_656993_657559	CDS	null	electron transport complex protein RnfG	656993	657559	+	
3300049256 assembled Ga0508132_00001_657537_658241	CDS	null	electron transport complex protein RnfE	657537	658241	+	
3300049256 assembled Ga0508132_00001_658241_658822	CDS	null	electron transport complex protein RnfA	658241	658822	+	
3300049256 assembled Ga0508132_00001_658835_659725	CDS	null	Na+-translocating ferredoxin:NAD+ oxidoreductase RNF subunit RnfB	658835	659725	+	
3300049256 assembled Ga0508132_00001_659824_660204	CDS	null	hypothetical protein	659824	660204	+	
3300049256 assembled Ga0508132_00001_660227_660718	CDS	null	heptaprenyl diphosphate synthase	660227	660718	+	
3300049256 assembled Ga0508132_00001_660861_661100	CDS	null	hypothetical protein	660861	661100	+	
3300049256 assembled Ga0508132_00001_661202_661699	CDS	null	septum formation protein	661202	661699	+	
3300049256 assembled Ga0508132_00001_66153_67283	CDS	null	hypothetical protein	66153	67283	+	
3300049256 assembled Ga0508132_00001_661696_662397	CDS	null	DNA repair protein RadC	661696	662397	+	
3300049256 assembled Ga0508132_00001_662466_663467	CDS	null	rod shape-determining protein MreB	662466	663467	+	
3300049256 assembled Ga0508132_00001_663483_664382	CDS	null	rod shape-determining protein MreC	663483	664382	+	
3300049256 assembled Ga0508132_00001_664379_664864	CDS	null	rod shape-determining protein MreD	664379	664864	+	
3300049256 assembled Ga0508132_00001_664888_666720	CDS	null	penicillin-binding protein 2	664888	666720	+	
3300049256 assembled Ga0508132_00001_666749_668749	CDS	null	anaerobic selenocysteine-containing dehydrogenase	666749	668749	-	
3300049256 assembled Ga0508132_00001_668949_669161	CDS	null	hypothetical protein	668949	669161	+	
3300049256 assembled Ga0508132_00001_669301_669921	CDS	null	septum site-determining protein MinC	669301	669921	+	
3300049256 assembled Ga0508132_00001_669938_670738	CDS	null	septum site-determining protein MinD	669938	670738	+	
3300049256 assembled Ga0508132_00001_670735_671019	CDS	null	cell division topological specificity factor	670735	671019	+	
3300049256 assembled Ga0508132_00001_671176_672282	CDS	null	rod shape determining protein RodA	671176	672282	+	
3300049256 assembled Ga0508132_00001_672386_673114	CDS	null	murein DD-endopeptidase MepM/ murein hydrolase activator NlpD	672386	673114	+	
3300049256 assembled Ga0508132_00001_673134_673991	CDS	null	stage IV sporulation protein FB	673134	673991	+	
3300049256 assembled Ga0508132_00001_67370_67837	CDS	null	outer membrane protein	67370	67837	+	
3300049256 assembled Ga0508132_00001_674212_676077	CDS	null	radical SAM family uncharacterized protein	674212	676077	+	
3300049256 assembled Ga0508132_00001_676074_676769	CDS	null	radical SAM-linked protein	676074	676769	+	
3300049256 assembled Ga0508132_00001_676796_678232	CDS	null	ribonuclease G	676796	678232	+	
3300049256 assembled Ga0508132_00001_678419_678730	CDS	null	large subunit ribosomal protein L21	678419	678730	+	
3300049256 assembled Ga0508132_00001_678734_679054	CDS	null	uncharacterized protein YsxB (DUF464 family)	678734	679054	+	
3300049256 assembled Ga0508132_00001_679030_679389	CDS	null	hypothetical protein	679030	679389	-	
3300049256 assembled Ga0508132_00001_67940_68851	CDS	null	uncharacterized small protein (DUF1192 family)	67940	68851	+	
3300049256 assembled Ga0508132_00001_679469_679681	CDS	null	sensor histidine kinase regulating citrate/malate metabolism	679469	679681	+	
3300049256 assembled Ga0508132_00001_679766_681037	CDS	null	GTP-binding protein	679766	681037	+	
3300049256 assembled Ga0508132_00001_681062_681355	CDS	null	RNA-binding protein	681062	681355	+	
3300049256 assembled Ga0508132_00001_681374_682501	CDS	null	glutamate 5-kinase	681374	682501	+	
3300049256 assembled Ga0508132_00001_682515_683768	CDS	null	glutamate-5-semialdehyde dehydrogenase	682515	683768	+	
3300049256 assembled Ga0508132_00001_683982_685037	CDS	null	HlyD family secretion protein	683982	685037	+	
3300049256 assembled Ga0508132_00001_685048_685731	CDS	null	putative ABC transport system ATP-binding protein	685048	685731	+	
3300049256 assembled Ga0508132_00001_685737_686951	CDS	null	putative ABC transport system permease protein	685737	686951	+	
3300049256 assembled Ga0508132_00001_686954_687142	CDS	null	hypothetical protein	686954	687142	+	
3300049256 assembled Ga0508132_00001_687237_687824	CDS	null	nicotinate-nucleotide adenylyltransferase	687237	687824	+	
3300049256 assembled Ga0508132_00001_688115_689044	CDS	null	diguanylate cyclase (GGDEF)-like protein	688115	689044	+	
3300049256 assembled Ga0508132_00001_68906_69322	CDS	null	outer membrane protein	68906	69322	+	
3300049256 assembled Ga0508132_00001_689249_689803	CDS	null	transcriptional regulator with XRE-family HTH domain	689249	689803	-	
3300049256 assembled Ga0508132_00001_690040_691755	CDS	null	methyl-accepting chemotaxis protein	690040	691755	+	
3300049256 assembled Ga0508132_00001_691915_692136	CDS	null	hypothetical protein	691915	692136	+	
3300049256 assembled Ga0508132_00001_692703_693194	CDS	null	hypothetical protein	692703	693194	-	
3300049256 assembled Ga0508132_00001_693468_694049	CDS	null	DNA invertase Pin-like site-specific DNA recombinase	693468	694049	+	
3300049256 assembled Ga0508132_00001_69361_70398	CDS	null	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	69361	70398	+	
3300049256 assembled Ga0508132_00001_694640_695695	CDS	null	glycosyltransferase involved in cell wall biosynthesis	694640	695695	-	
3300049256 assembled Ga0508132_00001_695714_695890	CDS	null	hypothetical protein	695714	695890	-	
3300049256 assembled Ga0508132_00001_696089_696430	CDS	null	acetyltransferase-like isoleucine patch superfamily enzyme	696089	696430	+	
3300049256 assembled Ga0508132_00001_696860_697111	CDS	null	RNA recognition motif-containing protein	696860	697111	+	
3300049256 assembled Ga0508132_00001_697117_697764	CDS	null	predicted HD superfamily hydrolase involved in NAD metabolism	697117	697764	+	
3300049256 assembled Ga0508132_00001_697796_698800	CDS	null	LCP family protein required for cell wall assembly	697796	698800	+	
3300049256 assembled Ga0508132_00001_698955_699299	CDS	null	ribosome-associated protein	698955	699299	+	
3300049256 assembled Ga0508132_00001_699310_700182	CDS	null	predicted RNA-binding protein (virulence factor B family)	699310	700182	+	
3300049256 assembled Ga0508132_00001_700258_700836	CDS	null	Fe-Mn family superoxide dismutase	700258	700836	+	
3300049256 assembled Ga0508132_00001_700840_700965	CDS	null	hypothetical protein	700840	700965	-	
3300049256 assembled Ga0508132_00001_700969_701044	tRNA	null	tRNA_Ala_GGC	700969	701044	+	
3300049256 assembled Ga0508132_00001_701394_701780	CDS	null	hypothetical protein	701394	701780	-	
3300049256 assembled Ga0508132_00001_702005_702460	CDS	null	predicted metal-binding protein	702005	702460	-	
3300049256 assembled Ga0508132_00001_702571_703203	CDS	null	hypothetical protein	702571	703203	-	
3300049256 assembled Ga0508132_00001_703222_703374	CDS	null	hypothetical protein	703222	703374	+	
3300049256 assembled Ga0508132_00001_703490_704629	CDS	null	diguanylate cyclase (GGDEF)-like protein	703490	704629	-	
3300049256 assembled Ga0508132_00001_704809_705642	CDS	null	pimeloyl-ACP methyl ester carboxylesterase	704809	705642	+	
3300049256 assembled Ga0508132_00001_70556_71182	CDS	null	hypothetical protein	70556	71182	+	
3300049256 assembled Ga0508132_00001_705688_706266	CDS	null	multimeric flavodoxin WrbA	705688	706266	+	
3300049256 assembled Ga0508132_00001_706504_707970	CDS	null	PAS domain S-box-containing protein	706504	707970	+	
3300049256 assembled Ga0508132_00001_708186_709493	CDS	null	H+/gluconate symporter-like permease	708186	709493	+	
3300049256 assembled Ga0508132_00001_709672_711231	CDS	null	propionate CoA-transferase	709672	711231	+	
3300049256 assembled Ga0508132_00001_711280_712074	CDS	null	enoyl-CoA hydratase	711280	712074	+	
3300049256 assembled Ga0508132_00001_712101_713285	CDS	null	butyryl-CoA dehydrogenase	712101	713285	+	
3300049256 assembled Ga0508132_00001_71327_72076	CDS	null	KDO2-lipid IV(A) lauroyltransferase	71327	72076	+	
3300049256 assembled Ga0508132_00001_713320_713742	CDS	null	3-hydroxybutyryl-CoA dehydratase	713320	713742	+	
3300049256 assembled Ga0508132_00001_713962_714804	CDS	null	ABC-type transporter Mla subunit MlaD	713962	714804	+	
3300049256 assembled Ga0508132_00001_714931_715146	CDS	null	hypothetical protein	714931	715146	+	
3300049256 assembled Ga0508132_00001_715459_716148	CDS	null	uncharacterized RDD family membrane protein YckC	715459	716148	+	
3300049256 assembled Ga0508132_00001_716345_716587	CDS	null	flagellin	716345	716587	+	
3300049256 assembled Ga0508132_00001_716848_716964	CDS	null	hypothetical protein	716848	716964	+	
3300049256 assembled Ga0508132_00001_716903_717202	CDS	null	hypothetical protein	716903	717202	+	
3300049256 assembled Ga0508132_00001_717364_719496	CDS	null	PAS domain S-box-containing protein	717364	719496	+	
3300049256 assembled Ga0508132_00001_719643_720950	CDS	null	sugar phosphate permease	719643	720950	+	
3300049256 assembled Ga0508132_00001_721016_722590	CDS	null	propionate CoA-transferase	721016	722590	+	
3300049256 assembled Ga0508132_00001_722637_724103	CDS	null	4-hydroxybutyryl-CoA dehydratase/vinylacetyl-CoA-Delta-isomerase	722637	724103	+	
3300049256 assembled Ga0508132_00001_72311_74647	CDS	null	hypothetical protein	72311	74647	+	
3300049256 assembled Ga0508132_00001_724137_725276	CDS	null	alkylation response protein AidB-like acyl-CoA dehydrogenase	724137	725276	+	
3300049256 assembled Ga0508132_00001_725412_726299	CDS	null	GDP-L-fucose synthase	725412	726299	-	
3300049256 assembled Ga0508132_00001_726392_727480	CDS	null	GDPmannose 4,6-dehydratase	726392	727480	-	
3300049256 assembled Ga0508132_00001_727504_729396	CDS	null	glycosyltransferase involved in cell wall biosynthesis	727504	729396	-	
3300049256 assembled Ga0508132_00001_730046_730405	CDS	null	uncharacterized YkwD family protein	730046	730405	+	
3300049256 assembled Ga0508132_00001_730636_731385	CDS	null	hypothetical protein	730636	731385	-	
3300049256 assembled Ga0508132_00001_731408_732496	CDS	null	hypothetical protein	731408	732496	-	
3300049256 assembled Ga0508132_00001_732501_735329	CDS	null	hypothetical protein	732501	735329	-	
3300049256 assembled Ga0508132_00001_735469_736386	CDS	null	hypothetical protein	735469	736386	-	
3300049256 assembled Ga0508132_00001_74671_75444	CDS	null	polar amino acid transport system ATP-binding protein	74671	75444	+	
3300049256 assembled Ga0508132_00001_75699_76361	CDS	null	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	75699	76361	+	
3300049256 assembled Ga0508132_00001_76364_76792	CDS	null	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	76364	76792	+	
3300049256 assembled Ga0508132_00001_76967_77785	CDS	null	UDP-N-acetylglucosamine acyltransferase	76967	77785	+	
3300049256 assembled Ga0508132_00001_77797_78600	CDS	null	DUF1009 family protein	77797	78600	+	
3300049256 assembled Ga0508132_00001_78740_79879	CDS	null	lipid-A-disaccharide synthase	78740	79879	+	
3300049256 assembled Ga0508132_00001_7918_8121	CDS	null	large subunit ribosomal protein L31	7918	8121	+	
3300049256 assembled Ga0508132_00001_79918_81615	CDS	null	subfamily B ATP-binding cassette protein MsbA	79918	81615	+	
3300049256 assembled Ga0508132_00001_81634_82920	CDS	null	3-deoxy-D-manno-octulosonic-acid transferase	81634	82920	+	
3300049256 assembled Ga0508132_00001_82945_84102	CDS	null	tetraacyldisaccharide 4'-kinase	82945	84102	+	
3300049256 assembled Ga0508132_00001_8351_9235	CDS	null	uncharacterized protein YqhQ	8351	9235	+	
3300049256 assembled Ga0508132_00001_84099_84851	CDS	null	3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase)	84099	84851	+	
3300049256 assembled Ga0508132_00001_84838_85662	CDS	null	2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase)	84838	85662	+	
3300049256 assembled Ga0508132_00001_85674_86642	CDS	null	arabinose-5-phosphate isomerase	85674	86642	+	
3300049256 assembled Ga0508132_00001_86642_87187	CDS	null	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (KDO 8-P phosphatase)	86642	87187	+	
3300049256 assembled Ga0508132_00001_87494_88141	CDS	null	KDO2-lipid IV(A) lauroyltransferase	87494	88141	+	
3300049256 assembled Ga0508132_00001_88138_88698	CDS	null	LPS export ABC transporter protein LptC	88138	88698	+	
3300049256 assembled Ga0508132_00001_88695_89408	CDS	null	lipopolysaccharide export system protein LptA	88695	89408	+	
3300049256 assembled Ga0508132_00001_89430_90152	CDS	null	lipopolysaccharide export system ATP-binding protein	89430	90152	+	
3300049256 assembled Ga0508132_00001_90164_91297	CDS	null	lipopolysaccharide export system permease protein	90164	91297	+	
3300049256 assembled Ga0508132_00001_91321_92568	CDS	null	uncharacterized protein (DUF3084 family)	91321	92568	+	
3300049256 assembled Ga0508132_00001_9236_10303	CDS	null	peptide chain release factor 1	9236	10303	+	
3300049256 assembled Ga0508132_00001_92916_94082	CDS	null	hypothetical protein	92916	94082	+	
3300049256 assembled Ga0508132_00001_931_2145	CDS	null	threonine dehydratase	931	2145	+	
3300049256 assembled Ga0508132_00001_93_902	CDS	null	purine operon repressor	93	902	+	
3300049256 assembled Ga0508132_00001_94398_95735	CDS	null	hypothetical protein	94398	95735	+	
3300049256 assembled Ga0508132_00001_95841_96263	CDS	null	RNase H-fold protein (predicted Holliday junction resolvase)	95841	96263	+	
3300049256 assembled Ga0508132_00001_96583_97578	CDS	null	hypothetical protein	96583	97578	+	
3300049256 assembled Ga0508132_00001_97692_98126	CDS	null	hypothetical protein	97692	98126	+	
3300049256 assembled Ga0508132_00001_98215_99132	CDS	null	hypothetical protein	98215	99132	+	
3300049256 assembled Ga0508132_00001_99332_100690	CDS	null	LPS-assembly protein	99332	100690	+	
